Lifetime,Time
2620,1601746513.88
500,1601746533.97
1600,1601747383.0
560,1601747666.47
80,1601747838.83
2940,1601748458.39
420,1601748859.89
200,1601749014.67
180,1601749560.87
4620,1601749691.64
240,1601750011.51
1260,1601751131.74
2160,1601753158.21
220,1601753291.52
600,1601753748.58
360,1601753847.02
1300,1601754618.61
320,1601756160.63
4220,1601756247.47
1080,1601757967.97
3080,1601758893.31
2620,1601759270.88
2040,1601759707.81
900,1601760163.64
4140,1601760220.34
440,1601760537.0
4240,1601760580.1
320,1601764152.18
1520,1601764644.75
160,1601765455.27
1900,1601766189.86
8880,1601766350.11
1100,1601767167.31
5620,1601767360.63
1920,1601768071.38
10120,1601769642.22
760,1601770453.4
9960,1601770694.23
200,1601772493.86
1760,1601772719.36
1340,1601773083.76
1640,1601773522.91
280,1601774062.69
880,1601774466.1
4000,1601774792.0
1860,1601775014.64
5600,1601775357.74
11660,1601775359.16
980,1601776223.13
320,1601776625.28
2600,1601777151.79
3060,1601777271.2
1900,1601779314.36
4380,1601780078.91
500,1601780184.27
3700,1601780546.75
620,1601780709.19
6080,1601781832.19
4400,1601781913.09
120,1601782364.16
2760,1601782419.47
1220,1601784256.51
1120,1601785437.2
1840,1601786597.89
5380,1601786872.82
1040,1601787069.42
1740,1601787224.71
2960,1601791724.84
1860,1601791898.62
3860,1601793418.03
2480,1601793562.65
620,1601794560.08
4380,1601794711.97
140,1601794969.76
960,1601795869.41
2100,1601796654.74
1140,1601796877.89
860,1601797781.07
160,1601798726.72
220,1601799332.78
380,1601799951.03
2820,1601800117.82
8560,1601801097.88
4960,1601802069.8
2420,1601802409.74
3280,1601802666.96
5400,1601803560.08
2340,1601803644.96
1400,1601804452.6
360,1601804667.08
2820,1601805246.4
1160,1601805253.97
440,1601805850.88
140,1601806303.09
2700,1601806496.8
800,1601807589.86
1560,1601810320.19
5960,1601811090.83
460,1601811244.31
4560,1601811308.58
4500,1601812405.62
3020,1601812471.6
3100,1601812534.62
1620,1601813046.02
7720,1601814096.79
1000,1601815524.84
2980,1601815999.2
1260,1601816368.05
3580,1601816452.1
1000,1601816933.16
1820,1601817475.65
1720,1601818159.73
5440,1601818720.16
120,1601818929.81
520,1601819194.14
5160,1601819577.75
2540,1601819758.68
3480,1601819793.14
540,1601821613.6
600,1601822060.8
2500,1601822583.12
760,1601822888.37
3320,1601823127.84
580,1601823400.11
4040,1601823613.85
340,1601824191.01
2320,1601826116.46
2120,1601826194.26
580,1601828126.26
3220,1601828463.66
1720,1601828957.44
2680,1601829098.06
340,1601829387.32
620,1601830853.76
4460,1601831354.01
480,1601831711.12
1580,1601831930.93
1540,1601833418.16
1640,1601833533.77
840,1601835650.68
1300,1601837420.56
2380,1601837857.09
2220,1601838081.35
3320,1601838553.43
80,1601838611.18
800,1601838635.62
2820,1601839271.19
3720,1601839377.27
1120,1601840938.13
1560,1601842326.16
13220,1601842948.55
640,1601844447.49
1700,1601844835.98
2420,1601844920.55
1860,1601845043.9
4220,1601845288.52
5040,1601846676.63
6340,1601846865.27
1860,1601846988.04
4960,1601848310.35
460,1601848326.71
2820,1601848705.91
220,1601848804.11
4740,1601849080.15
3600,1601851175.72
9120,1601851535.72
220,1601851697.22
2480,1601851770.7
1300,1601852613.59
3760,1601854350.37
1300,1601854484.09
360,1601854633.24
420,1601854997.97
1780,1601855268.12
2040,1601855945.29
1160,1601856218.0
2620,1601856222.11
2520,1601856252.85
160,1601856507.48
1580,1601857043.1
3060,1601857845.94
1060,1601858561.95
300,1601858623.57
420,1601859881.82
1640,1601860079.07
2580,1601861253.3
1120,1601861381.51
360,1601861455.87
2400,1601861956.08
200,1601862601.61
160,1601865103.56
260,1601865238.54
2560,1601865267.84
5120,1601867782.69
580,1601869624.24
1220,1601870161.93
3200,1601870717.75
1220,1601872024.94
2200,1601872156.96
2400,1601872254.43
2680,1601873013.14
580,1601873703.67
60,1601874520.81
760,1601874996.74
8620,1601875097.81
400,1601875815.51
400,1601876291.78
2040,1601876320.66
1140,1601877284.64
660,1601877300.64
1420,1601877606.18
3700,1601878686.91
5300,1601878838.2
6220,1601879454.35
1780,1601880715.72
1120,1601881548.68
1300,1601882604.18
2060,1601882793.45
540,1601882799.14
1720,1601884125.19
3300,1601884179.86
600,1601885206.75
1220,1601885325.44
280,1601885364.36
1000,1601885369.14
180,1601885695.52
9380,1601885987.63
10340,1601886022.95
1520,1601886111.95
560,1601886153.3
4820,1601886855.92
3960,1601887095.07
1240,1601887106.95
1160,1601887995.92
5360,1601888756.52
2980,1601890576.4
2380,1601891418.67
3000,1601891655.46
3240,1601891863.57
1100,1601892855.0
440,1601893347.6
640,1601894558.2
300,1601895019.19
2640,1601895295.59
10340,1601895981.06
700,1601896062.51
780,1601896581.67
1900,1601897020.67
2600,1601898328.04
420,1601898336.29
600,1601898810.41
3680,1601898942.57
580,1601899062.07
180,1601899332.93
2020,1601900679.79
760,1601900804.04
1520,1601901517.84
1060,1601902592.66
260,1601904943.6
960,1601904947.46
180,1601905564.72
3840,1601905685.15
1760,1601905880.91
820,1601908558.14
2760,1601908775.93
2580,1601909708.78
2660,1601910499.68
1680,1601910998.53
12380,1601912479.99
10180,1601914659.56
800,1601914739.18
420,1601915473.58
720,1601917791.45
1720,1601918404.44
140,1601918930.52
300,1601920289.86
2600,1601920383.89
5420,1601920776.23
4700,1601921832.71
3480,1601921940.55
440,1601922338.44
680,1601922457.9
1940,1601922912.64
820,1601924657.81
10320,1601926115.65
2940,1601926990.04
2440,1601927839.69
5100,1601928131.98
380,1601928468.16
380,1601929063.51
1140,1601929118.67
2240,1601929261.65
760,1601929442.86
260,1601931060.89
60,1601931253.29
260,1601931418.43
280,1601931773.63
3000,1601932963.68
1660,1601933151.27
3420,1601933590.81
300,1601934011.3
3740,1601934225.63
540,1601934303.25
4860,1601935855.68
1120,1601936028.95
4360,1601936844.33
60,1601937198.35
520,1601937825.08
360,1601938775.68
260,1601939610.7
100,1601939811.51
2680,1601940081.32
2840,1601940792.57
1100,1601941144.84
5640,1601943132.13
1300,1601943260.1
620,1601944943.91
3780,1601946853.28
60,1601947206.9
1280,1601949167.06
380,1601949331.65
1960,1601949595.76
1240,1601949779.16
880,1601952769.92
140,1601954998.47
1580,1601955026.3
60,1601955522.23
720,1601956548.51
2260,1601956572.31
2200,1601960921.66
5480,1601960982.74
2480,1601962042.44
620,1601962341.32
500,1601962438.67
220,1601962586.09
1540,1601963240.95
4220,1601963257.44
180,1601963438.99
2020,1601963555.37
19680,1601963987.93
1080,1601964429.88
3440,1601964433.78
1120,1601964572.43
1420,1601966298.57
940,1601966771.49
2260,1601967849.26
4300,1601968301.12
5840,1601969921.2
3800,1601970990.78
240,1601971290.57
4240,1601971670.36
220,1601973279.15
1320,1601973667.65
3220,1601973759.57
940,1601974132.82
4280,1601974412.05
2620,1601976380.8
100,1601980511.89
140,1601980964.69
2080,1601981450.48
3380,1601984185.14
1280,1601984461.52
1620,1601984479.44
500,1601985396.51
5360,1601985945.66
140,1601986440.88
8040,1601987935.62
740,1601987944.12
3380,1601988726.53
620,1601989753.95
120,1601990270.48
10280,1601990878.39
340,1601991241.42
300,1601991680.0
14440,1601991819.23
2660,1601992191.93
260,1601992309.0
3960,1601993202.16
4380,1601994166.96
1300,1601994528.88
1760,1601995884.74
580,1601996242.84
220,1601996356.95
2160,1601997194.37
9040,1601998091.45
900,1601998303.92
1300,1601998428.13
1080,1601998576.06
720,1601999390.62
2600,1602000062.39
1260,1602000509.15
200,1602000892.34
1220,1602001523.83
460,1602002171.45
780,1602002171.45
720,1602002526.88
2000,1602004395.06
1640,1602004502.44
3920,1602005089.05
1400,1602006405.7
2180,1602006455.35
1960,1602006778.95
120,1602006848.94
360,1602007287.58
580,1602007432.67
1060,1602009693.96
480,1602009787.91
520,1602010134.67
3480,1602010223.67
1540,1602010245.0
880,1602010604.94
3080,1602010705.37
4580,1602010793.69
600,1602011670.15
480,1602012434.13
120,1602012967.57
10440,1602013510.1
1560,1602014243.0
1520,1602015231.28
720,1602016466.07
2780,1602018202.74
1200,1602018491.79
1040,1602018512.07
500,1602018780.68
600,1602018902.02
640,1602019048.17
300,1602019751.48
4820,1602019776.96
560,1602021566.32
460,1602021977.63
740,1602022023.9
220,1602023609.14
680,1602024785.55
1680,1602026535.72
1200,1602028615.8
780,1602028873.1
3500,1602029231.53
1160,1602029962.91
180,1602032207.78
120,1602033001.2
820,1602033138.99
540,1602033431.93
820,1602033581.63
120,1602033855.94
700,1602033855.94
80,1602033855.94
120,1602033861.92
80,1602033867.49
240,1602033867.49
320,1602033867.49
600,1602034026.95
80,1602034993.8
1840,1602035403.62
1980,1602035971.17
4620,1602036470.13
2100,1602036873.96
8280,1602037883.45
5460,1602040351.75
400,1602040939.5
340,1602042100.55
3420,1602042716.48
560,1602042920.22
1860,1602043026.31
980,1602043952.08
1080,1602043972.8
1400,1602047051.8
980,1602047411.21
1780,1602047647.68
1220,1602049284.13
700,1602050139.5
80,1602050320.6
180,1602051581.41
500,1602054220.67
1740,1602054632.98
660,1602054683.21
2380,1602054852.04
320,1602056567.03
360,1602056965.37
1960,1602057265.36
380,1602059070.48
3660,1602061654.7
6200,1602061704.04
10720,1602061952.77
380,1602062965.82
520,1602063047.67
7660,1602063979.26
420,1602064637.26
980,1602065888.73
1720,1602066228.34
5000,1602066514.44
19200,1602067282.67
2420,1602067927.18
40,1602069387.03
100,1602069777.9
4040,1602069998.81
640,1602070237.53
3680,1602071168.31
1540,1602075248.63
660,1602075803.26
3900,1602075998.2
1440,1602076073.19
200,1602076453.48
4120,1602078190.79
720,1602078846.23
1100,1602080019.99
3020,1602080451.27
640,1602081404.02
300,1602082653.04
1660,1602083128.97
2640,1602084916.65
1640,1602085283.66
1720,1602087418.68
2460,1602087439.06
5640,1602087892.02
280,1602088588.37
300,1602089085.04
1880,1602089451.54
4340,1602089842.28
840,1602090893.45
680,1602091459.99
560,1602091861.4
5900,1602093150.5
100,1602093425.88
1800,1602094218.85
440,1602094792.86
2040,1602094877.68
3180,1602095001.49
1920,1602095207.8
1000,1602095455.03
5500,1602097346.03
360,1602097372.54
2080,1602098157.9
800,1602098810.18
640,1602099512.64
660,1602100078.15
2480,1602100640.65
2400,1602100655.14
660,1602101521.81
5820,1602104520.29
1920,1602105372.52
2940,1602105569.89
4540,1602106364.75
520,1602106370.19
3820,1602106911.85
400,1602106957.79
2240,1602107134.1
1360,1602107232.97
1260,1602107607.45
3860,1602107982.6
1440,1602108774.76
1400,1602108911.4
140,1602110779.47
5440,1602110943.46
380,1602112941.47
4580,1602114659.65
1820,1602115329.93
720,1602116537.88
500,1602118701.14
1720,1602119209.59
480,1602119572.89
120,1602120581.65
520,1602121603.7
420,1602121618.65
520,1602123527.92
1600,1602123556.76
260,1602124864.53
7140,1602125130.29
15960,1602125968.66
100,1602127944.32
5360,1602128305.11
1700,1602129491.82
3420,1602129535.66
2540,1602130362.49
920,1602130377.96
7700,1602130703.39
1680,1602131481.97
7480,1602131660.98
5820,1602132525.24
580,1602133120.57
920,1602133120.57
720,1602133136.8
300,1602134716.81
1140,1602138220.44
480,1602138389.56
2780,1602139450.97
11860,1602139725.26
1520,1602139870.22
500,1602140587.74
2940,1602141856.87
1280,1602141864.03
1880,1602142273.97
5520,1602142915.81
3980,1602143023.87
9180,1602144952.96
1180,1602145194.25
1000,1602145605.67
2780,1602145704.84
1820,1602145968.76
3520,1602148692.97
1020,1602149600.11
1240,1602150057.63
800,1602150244.43
1900,1602152060.53
1600,1602152475.67
1220,1602153229.48
2340,1602153562.34
2440,1602154668.04
40,1602156613.3
660,1602157299.87
2360,1602158013.63
360,1602158607.34
480,1602159620.38
1680,1602160420.02
1280,1602161568.98
360,1602161626.94
3280,1602161749.32
1360,1602162225.33
240,1602162242.7
2740,1602162948.55
1780,1602163563.24
4120,1602163631.72
3400,1602165612.8
5540,1602166345.25
220,1602166614.55
3240,1602168205.63
700,1602168604.26
200,1602169154.91
800,1602169832.71
700,1602171240.74
2180,1602171930.97
1180,1602171985.25
240,1602172203.95
940,1602172776.12
1260,1602172985.93
8500,1602173199.78
3300,1602175898.34
480,1602176114.01
4840,1602177375.78
3180,1602177570.7
1060,1602179390.87
6320,1602179444.34
2320,1602179931.38
6360,1602180221.11
900,1602180741.64
60,1602180780.29
4440,1602180808.72
3040,1602182304.92
4400,1602182636.02
1520,1602183064.66
2020,1602183158.39
160,1602183357.64
380,1602184289.13
3300,1602184779.17
220,1602184893.33
5620,1602185892.11
3100,1602187957.55
3280,1602189211.54
2040,1602189953.97
4980,1602191062.58
2740,1602191607.91
4740,1602193186.65
1360,1602193575.83
8260,1602193870.67
300,1602194086.04
200,1602194645.63
1000,1602195657.95
3380,1602195742.6
1500,1602198781.07
180,1602198850.22
700,1602199008.19
3640,1602199133.7
1700,1602199878.32
600,1602199949.64
1620,1602200056.92
3400,1602202898.68
1120,1602203088.6
580,1602203090.69
9820,1602203890.91
1340,1602204070.98
540,1602204559.76
680,1602204599.99
1940,1602204641.98
1020,1602204662.45
2100,1602204749.99
1300,1602205775.87
1520,1602206565.69
2840,1602206857.36
1160,1602207327.34
1320,1602207352.44
380,1602209738.79
860,1602209945.28
100,1602209997.37
1440,1602210576.48
900,1602211413.67
18320,1602211722.79
11880,1602211722.79
1460,1602213215.82
2580,1602213527.98
660,1602214284.73
1040,1602214686.07
5540,1602216198.62
540,1602216621.74
1520,1602217004.02
7120,1602217352.3
320,1602217925.49
6220,1602218954.03
2980,1602219553.93
10260,1602219704.7
520,1602220048.29
3500,1602220211.74
400,1602220427.47
2500,1602220874.26
3820,1602220965.36
480,1602221541.64
1780,1602222290.07
2160,1602222298.45
240,1602222513.78
6020,1602224633.94
2220,1602224673.64
1020,1602225407.56
1940,1602225749.66
2280,1602227205.91
220,1602229010.72
400,1602230271.77
1120,1602230604.1
340,1602230755.39
1180,1602231959.21
1940,1602232960.41
220,1602234331.63
2860,1602234853.0
3480,1602235589.24
120,1602236224.19
4960,1602237019.59
2200,1602237519.66
5000,1602238263.41
60,1602239017.09
3780,1602239602.15
1340,1602241632.54
7260,1602242706.33
2820,1602243123.58
5100,1602243209.68
6420,1602243839.34
140,1602244466.34
2440,1602245119.36
5620,1602246089.31
560,1602246255.75
340,1602246832.4
1980,1602247183.39
1480,1602248259.07
2400,1602248398.51
1220,1602250390.07
4440,1602251108.27
1380,1602251761.1
1840,1602251779.67
2120,1602252916.48
2500,1602253423.51
2640,1602253912.6
10460,1602254343.0
620,1602255648.96
4400,1602255777.68
1580,1602256186.11
6060,1602257624.17
580,1602257677.71
440,1602258423.03
2500,1602258968.38
140,1602260157.13
960,1602260661.71
7120,1602260934.75
1560,1602261410.74
1500,1602261565.23
540,1602262469.09
1260,1602262831.03
8560,1602263235.1
580,1602263290.87
620,1602263572.04
2440,1602264865.36
640,1602266337.63
780,1602266987.81
3280,1602267463.53
5840,1602267786.07
2340,1602267965.4
560,1602269141.01
1560,1602269565.33
1700,1602269877.81
1340,1602270373.94
4960,1602270706.11
140,1602270996.57
1380,1602271117.54
9100,1602271545.28
140,1602271997.77
120,1602272983.94
220,1602273289.91
1320,1602274145.06
2500,1602274823.16
560,1602275426.51
840,1602276251.16
2420,1602276868.43
1120,1602278227.81
1480,1602278327.3
700,1602278622.54
1360,1602279065.79
280,1602279126.25
380,1602279553.75
160,1602279679.51
1300,1602280341.41
2860,1602281040.88
1060,1602282785.71
280,1602282947.19
2080,1602285095.66
4200,1602285639.12
700,1602287871.75
2480,1602287961.43
1680,1602288856.39
2560,1602288859.83
240,1602290070.53
340,1602290156.2
4600,1602290545.01
340,1602291323.69
6960,1602292301.19
1420,1602293033.07
1100,1602294313.57
260,1602294901.76
280,1602294961.47
1520,1602295290.86
5160,1602295320.25
100,1602296199.24
5020,1602296377.66
380,1602296486.26
2460,1602296860.73
320,1602298506.15
1260,1602298685.19
2260,1602298695.01
520,1602299908.83
4780,1602300243.67
5080,1602301623.27
3280,1602302567.81
2420,1602302812.84
2420,1602303164.27
1600,1602303290.42
2280,1602303784.25
680,1602303972.44
2140,1602305971.18
940,1602306713.05
1840,1602308123.5
440,1602308591.82
2900,1602308865.71
3720,1602309061.19
600,1602309937.16
2900,1602309981.37
620,1602311495.05
220,1602312339.51
4880,1602313890.14
420,1602313933.45
1440,1602314306.68
2340,1602315653.11
4680,1602316228.73
2960,1602316754.03
6780,1602317093.27
1140,1602318113.88
280,1602318801.8
4040,1602320026.64
340,1602320254.51
1300,1602324138.15
10180,1602325867.67
1540,1602326064.45
940,1602326413.12
4520,1602327303.88
400,1602329185.91
1080,1602329729.06
80,1602329831.94
2340,1602329960.06
2920,1602330538.65
3000,1602331847.08
620,1602332618.91
1580,1602332784.19
4840,1602333300.73
660,1602333934.4
1700,1602334196.76
460,1602334288.23
6920,1602334407.0
6240,1602335485.16
6040,1602338637.66
3860,1602338842.96
1620,1602339121.04
2260,1602339631.9
3420,1602339772.75
2360,1602340945.89
680,1602343279.56
3780,1602343605.61
60,1602343892.71
1040,1602344276.43
5320,1602345786.78
360,1602346238.3
7120,1602346285.78
1020,1602346679.09
280,1602346985.23
9140,1602348070.95
2240,1602348729.6
2500,1602349305.32
660,1602349561.58
200,1602349711.3
1480,1602350549.87
860,1602350648.85
1640,1602351253.66
1680,1602351803.82
100,1602352440.72
1460,1602355230.26
12260,1602355872.18
4880,1602356854.05
740,1602357147.66
7000,1602357900.0
120,1602358037.59
580,1602358573.14
660,1602358837.8
3240,1602359036.0
100,1602361960.92
240,1602362011.22
2700,1602362174.8
2700,1602364620.22
5360,1602365434.46
1620,1602366180.08
1300,1602366551.28
540,1602368184.13
440,1602369362.31
2360,1602370488.64
3360,1602370838.55
980,1602372076.92
1560,1602372174.07
4480,1602372332.09
900,1602374763.61
800,1602374785.64
1560,1602374815.05
120,1602375594.52
3980,1602376372.12
1920,1602378630.32
2980,1602378844.99
4200,1602379696.95
2500,1602380318.8
10500,1602381320.23
1760,1602382485.48
5540,1602382880.9
240,1602382951.72
920,1602382970.37
1620,1602383175.71
3320,1602383937.12
200,1602385981.08
1080,1602386064.4
2000,1602386292.57
780,1602386420.53
1300,1602386820.88
180,1602388199.56
460,1602390311.99
3860,1602390526.87
880,1602390940.09
3240,1602391539.51
3880,1602391570.62
2820,1602391975.68
1300,1602392528.86
480,1602392762.51
2640,1602393018.41
2940,1602393621.35
2560,1602394949.52
4140,1602394959.35
3520,1602395050.61
340,1602397604.44
1260,1602397962.73
3680,1602399877.3
300,1602400515.92
5500,1602401008.82
360,1602401289.2
140,1602402484.8
2060,1602403166.34
3740,1602403296.31
1200,1602404552.95
340,1602405199.49
920,1602405591.3
3280,1602406396.69
2540,1602407458.4
